ngram,freq,cumshare,en
soumission,407674,0.849,submission
commandes,407662,0.849,orders
utilisent,407490,0.849,use
retire,407423,0.849,took of
provenance,407378,0.849,origin
indigènes,407347,0.849,native
flanc,407332,0.849,flank
attache,407210,0.849,attached
entrant,407207,0.849,incoming
compléter,406818,0.849,complete
sut,406748,0.849,knew
automatique,406720,0.849,automatique
soucis,406677,0.849,worry
propagande,406606,0.849,propaganda
boîtes,406517,0.849,boxes
bulletin,406459,0.849,newsletter
cite,406443,0.849,cited
cuivre,406180,0.849,copper
serviette,406164,0.849,towel
avancé,406104,0.849,advanced
réfléchit,406076,0.849,reflect
publiée,405998,0.849,published
qualification,405969,0.849,qualification
organique,405731,0.849,organic
solides,405715,0.849,solid
camion,405641,0.849,truck
procède,405397,0.849,process
fixa,405216,0.849,fixed
rhétorique,405167,0.849,rhetoric
régiment,405076,0.849,regiment
préférable,404926,0.849,preferable
moine,404871,0.849,monk
emporté,404774,0.849,carried away
déteste,404729,0.849,hated
soutient,404643,0.849,supports
peint,404483,0.849,painted
déesse,404461,0.849,goddess
complice,404449,0.849,partner in crime
orientale,404366,0.849,eastern
répondis,404303,0.849,responded
cadeaux,404194,0.849,gifts
croissante,404094,0.849,growing
habituelle,403425,0.849,usual
entendant,403421,0.849,hearing
délais,403400,0.849,time limit
monseigneur,403319,0.849,my lord
pressé,403288,0.849,press
employer,403268,0.849,to employ
dangereuse,403242,0.849,dangerous
accomplissement,403203,0.849,accomplishment
poivre,403146,0.849,pepper
chante,403097,0.849,sung
créativité,403069,0.849,creativity
civils,402946,0.849,civilians
déception,402806,0.849,disappointment
perdus,402694,0.849,lost
œuf,402607,0.85,egg
accusation,402558,0.85,charge
cousine,402542,0.85,cousin
vendeur,402483,0.85,seller
monastère,402479,0.85,monastery
productions,402470,0.85,productions
participent,402426,0.85,participate
tonnes,402298,0.85,tons
sports,402204,0.85,sports
caméra,402183,0.85,camera
offres,402165,0.85,offers
abondance,401726,0.85,plenty
paradoxe,401634,0.85,paradox
promets,401566,0.85,promise
donnera,401441,0.85,will give
anthropologie,401312,0.85,anthropology
étroitement,401217,0.85,closely
magnifiques,401194,0.85,beautiful
apprécie,401093,0.85,appreciate
réveille,400974,0.85,wake up
prenons,400794,0.85,take
rapprochement,400680,0.85,reconciliation
misérable,400669,0.85,wretched
tronc,400667,0.85,trunk
parallèlement,400593,0.85,in parallel
réalisées,400509,0.85,realized
guides,400492,0.85,guides
témoignent,400322,0.85,testify
inventaire,400269,0.85,inventory
brouillard,400044,0.85,fog
grimace,400034,0.85,grimace
mutation,399960,0.85,mutation
paysan,399820,0.85,peasant
plancher,399680,0.85,floor
substances,399540,0.85,substances
collectivité,399475,0.85,community
repères,399377,0.85,landmarks
probabilité,399236,0.85,probability
oubliez,399139,0.85,forget
guérir,399138,0.85,heal
football,399070,0.85,soccer
parisienne,399068,0.85,Parisian
gigantesque,399022,0.85,gigantic
touristique,398962,0.85,sightseeing
parisien,398918,0.85,Parisian
souhaité,398662,0.85,wish
effectif,398621,0.85,effective
détourner,398611,0.85,divert
cieux,398471,0.85,heavens
rappelons,398377,0.85,remember
classification,398298,0.85,classification
touchant,398238,0.85,touching
célèbres,398172,0.85,famous
spectacles,398144,0.85,shows
ménages,398007,0.85,households
entraîné,397970,0.85,trained
souleva,397924,0.85,raised
courts,397907,0.85,short
implication,397730,0.85,involvement
catalogue,397619,0.85,catalog
offrant,397569,0.85,offering
taxe,397403,0.85,tax
articulation,397299,0.85,joint
examens,397255,0.85,exams
ardeur,397108,0.85,ardor
singulière,397041,0.85,singular
posait,396930,0.85,posed
occupent,396903,0.85,occupy
surcroît,396875,0.85,moreover
louer,396809,0.85,to rent out
douloureuse,396772,0.85,painful
continué,396174,0.85,keep on going
éclairage,396144,0.851,lighting
manquent,396085,0.851,missing
tendue,396076,0.851,tense
déplacements,395997,0.851,trips
crédits,395851,0.851,credits
codes,395839,0.851,codes
album,395779,0.851,album
pistolet,395777,0.851,gun
attiré,395776,0.851,attracted
euro,395741,0.851,euro
restaient,395650,0.851,remained
maxime,395637,0.851,maxim
panier,395580,0.851,basket
recula,395457,0.851,stepped back
sortent,395415,0.851,come out
infinie,395142,0.851,infinite
ordonné,395132,0.851,ordered
explicite,395020,0.851,explicit
rêvé,394997,0.851,dream
paroi,394914,0.851,wall
fines,394848,0.851,fine
domine,394827,0.851,dominated
gorgée,394784,0.851,sip
plaire,394779,0.851,to please
défauts,394656,0.851,defaults
fragments,394649,0.851,fragments
cadavres,394629,0.851,corpses
habituel,394590,0.851,usual
documentation,394514,0.851,documentation
islamique,394507,0.851,Islamic
progressive,394464,0.851,progressive
essor,394334,0.851,boom
prescription,394248,0.851,prescription
torture,394243,0.851,torture
narrateur,394215,0.851,narrator
indication,394178,0.851,indication
démons,393999,0.851,demons
exploration,393877,0.851,exploration
charbon,393872,0.851,coal
chasseurs,393789,0.851,hunters
fabrique,393785,0.851,made
roy,393648,0.851,king
planche,393645,0.851,plank
diminuer,393595,0.851,lessen
dirigée,393553,0.851,directed
venais,393494,0.851,came
luimême,393444,0.851,himself
désagréable,393278,0.851,unpleasant
sages,393133,0.851,wise
entendue,393083,0.851,heard
dessein,392881,0.851,purpose
apprécié,392719,0.851,appreciated
sentis,392713,0.851,felt
opérer,392710,0.851,operate
vendu,392699,0.851,sold
chèque,392676,0.851,check
ruine,392564,0.851,ruin
méchant,392548,0.851,nasty
naît,392474,0.851,is born
aimes,392443,0.851,love
ranger,392423,0.851,tidy
fillette,392381,0.851,little girl
saura,392356,0.851,will know
vastes,392142,0.851,vast
descendant,392137,0.851,descending
africaines,392016,0.851,African
vêtement,391909,0.851,clothes
séries,391824,0.851,series
opère,391793,0.851,operates
grain,391778,0.851,grain
demeurent,390989,0.851,remain
favorables,390841,0.851,favorable
grandi,390612,0.852,grown up
bat,390595,0.852,beats
syndicats,390592,0.852,unions
suivis,390571,0.852,followed
rude,390461,0.852,harsh
trembler,390432,0.852,to shiver
corse,390373,0.852,Corsica
écoutait,390289,0.852,was listening
nocturne,390264,0.852,nocturnal
précises,390198,0.852,precise
occidentaux,389974,0.852,western
cercles,389939,0.852,circles
configuration,389921,0.852,configuration
dominant,389902,0.852,dominant
commettre,389705,0.852,commit
goûts,389478,0.852,tastes
injustice,389459,0.852,injustice
magistrats,389448,0.852,magistrates
guider,389386,0.852,guide
parlons,389344,0.852,let's talk
effectifs,389334,0.852,workforce
rock,389331,0.852,rock
attentivement,389206,0.852,carefully
sixième,389175,0.852,sixth
rassembler,389158,0.852,bring together
discrimination,388801,0.852,discrimination
détention,388799,0.852,detention
renforcement,388769,0.852,reinforcement
paume,388749,0.852,palm
détermine,388741,0.852,determined
espagnole,388708,0.852,Spanish
dort,388682,0.852,sleeping
circuits,388597,0.852,circuits
densité,388193,0.852,density
volé,388168,0.852,fly
compose,388054,0.852,compound
serveur,387987,0.852,waiter
pan,387947,0.852,bang
triple,387925,0.852,triple
rideaux,387921,0.852,drapes
fonctionner,387852,0.852,function
tombeau,387733,0.852,tomb
pleines,387727,0.852,full
favorise,387537,0.852,favors
reconnus,387508,0.852,recognized
poumons,387500,0.852,lungs
volontaires,387450,0.852,volunteers
calculer,387414,0.852,calculate
reins,387381,0.852,kidneys
combattants,387377,0.852,fighters
militants,387174,0.852,activists
considérait,387119,0.852,considered
engagée,387021,0.852,committed
enseignements,386988,0.852,lessons
guerrier,386963,0.852,warrior
résolu,386894,0.852,resolved
abbaye,386837,0.852,abbey
continu,386803,0.852,continued
abandonnée,386672,0.852,abandoned
individuels,386624,0.852,individual
régionales,386612,0.852,regional
mobilier,386464,0.852,furniture
sinistre,386439,0.852,sinister
désirait,386304,0.852,wanted
hygiène,386293,0.852,hygiene
étreinte,386225,0.852,embrace
obéir,386174,0.852,to obey
métallique,386095,0.852,metallic
musulman,385942,0.852,Muslim
menait,385898,0.852,led
proposées,385830,0.852,proposed
communion,385649,0.852,communion
régnait,385625,0.852,reigned
amuser,385514,0.852,amuse
signer,385398,0.853,sign
copains,385298,0.853,friends
extérieurs,385151,0.853,exterior
statistique,385095,0.853,statistical
appliquée,385064,0.853,applied
rennes,385061,0.853,reindeer
solaire,385051,0.853,solar
agi,385026,0.853,acted
entités,384992,0.853,entities
fréquente,384955,0.853,frequent
épaisseur,384941,0.853,thickness
entreprendre,384913,0.853,undertake
jugements,384583,0.853,judgments
bio,384516,0.853,organic
apports,384364,0.853,contributions
inévitable,384231,0.853,inevitable
soucieux,384018,0.853,anxious
délicat,384017,0.853,delicate
adresses,383970,0.853,addresses
réserver,383915,0.853,reserve
métaphore,383766,0.853,metaphor
verser,383695,0.853,to pay
recourir,383599,0.853,resort
trompé,383580,0.853,deceived
sièges,383432,0.853,seats
productivité,383332,0.853,productivity
tolérance,383318,0.853,tolerance
serrant,383088,0.853,hugging
consommateur,382912,0.853,consumer
audace,382852,0.853,audacity
assassinat,382751,0.853,assassination
utilisateurs,382601,0.853,users
trouvez,382571,0.853,find
déposé,382283,0.853,deposit
musées,382092,0.853,museums
habitant,382022,0.853,inhabitant
valise,381997,0.853,suitcase
intermédiaires,381949,0.853,intermediaries
originalité,381948,0.853,originality
complément,381801,0.853,complement
velours,381742,0.853,velvet
suppression,381720,0.853,deletion
verbal,381638,0.853,verbal
choisie,381563,0.853,chosen
physiquement,381476,0.853,physically
protecteur,381445,0.853,protective
bouquet,381420,0.853,bunch
partielle,381402,0.853,partial
armé,381394,0.853,armed
concerts,381375,0.853,concerts
instances,381360,0.853,instances
musicale,381082,0.853,musical
tarif,381076,0.853,rate
mâle,380997,0.853,male
indispensables,380988,0.853,indispensable
portefeuille,380941,0.853,wallet
revers,380662,0.853,setback
comptez,380626,0.853,count
croissant,380614,0.853,increasing
collectives,380456,0.853,collective
attribution,380426,0.853,attribution
posées,380270,0.853,posed
timide,380243,0.853,shy
drapeau,380220,0.853,flag
ingrédients,380103,0.853,ingredients
existant,380068,0.853,existing
adjoint,380022,0.853,deputy
clergé,379578,0.853,clergy
risquait,379491,0.853,risked
prendra,379479,0.853,will take
deviendra,379448,0.853,will become
péril,379355,0.853,danger
jaloux,379163,0.853,jealous
sanctuaire,378996,0.853,sanctuary
accordée,378895,0.853,granted
plonger,378860,0.854,dip
stage,378727,0.854,traineeship
battait,378706,0.854,beat
abrite,378647,0.854,shelters
rapporter,378398,0.854,report
tranche,378374,0.854,slice
enseigner,378352,0.854,teach
rites,378339,0.854,rites
signaler,378257,0.854,report
mourut,378153,0.854,died
chaleureux,378134,0.854,warm
impulsion,378079,0.854,impulse
achevé,378050,0.854,completed
flots,377871,0.854,waves
sourd,377856,0.854,deaf
composantes,377738,0.854,components
fausses,377719,0.854,false
collectifs,377546,0.854,collective
varie,377525,0.854,varied
curieuse,377462,0.854,curious
douzaine,377448,0.854,dozen
lent,377272,0.854,slow
autorisé,377270,0.854,authorized
bourgeoisie,377185,0.854,bourgeoisie
mentionné,377060,0.854,mentioned
coeur,376981,0.854,heart
connexion,376905,0.854,connection
méfiance,376895,0.854,mistrust
spontanément,376853,0.854,spontaneously
encourager,376843,0.854,encourage
taches,376839,0.854,tasks
planches,376760,0.854,boards
moindres,376744,0.854,lesser
lourds,376674,0.854,heavy
garanties,376655,0.854,guarantees
voyager,376649,0.854,travel
reçus,376363,0.854,received
confondre,376331,0.854,to confuse
retrouvée,376266,0.854,found
isolement,376083,0.854,isolation
peintures,375990,0.854,paintings
voisinage,375977,0.854,neighborhood
idéologique,375886,0.854,ideological
brûler,375879,0.854,burn
trucs,375764,0.854,stuff
idéale,375615,0.854,ideal
récentes,375614,0.854,recent
insuffisance,375486,0.854,insufficiency
nomination,375429,0.854,nomination
desquels,375350,0.854,of which
siennes,375347,0.854,his
prenaient,375334,0.854,were taking
bail,375280,0.854,lease
mentir,375256,0.854,lie
partagée,375178,0.854,shared
chap,375098,0.854,hat
situés,375023,0.854,located
boisson,375000,0.854,beverage
lectures,374863,0.854,readings
plongé,374843,0.854,plunged
accroître,374786,0.854,increase
reconstruction,374608,0.854,reconstruction
rapproche,374587,0.854,close
prestige,374563,0.854,prestige
comptabilité,374559,0.854,accounting
joint,374526,0.854,seal
jupe,374481,0.854,skirt
casse,374410,0.854,broken
dégoût,374396,0.854,disgust
vaisseaux,374183,0.854,vessels
colonisation,374106,0.854,colonization
repousser,374044,0.854,repel
automobile,373971,0.854,automotive
affreux,373812,0.854,awful
surprenant,373584,0.854,surprising
asile,373485,0.854,asylum
embarras,373446,0.855,embarrassment
verrez,373357,0.855,will see
porteurs,373303,0.855,porters
protéines,373218,0.855,proteins
réfléchi,373174,0.855,reflexive
craignait,373119,0.855,feared
distances,372950,0.855,distances
dirais,372836,0.855,would say
défis,372801,0.855,challenges
privilégié,372776,0.855,privileged
fautes,372744,0.855,faults
venues,372738,0.855,come
exemplaires,372531,0.855,copies
canne,372492,0.855,cane
discrétion,372460,0.855,discretion
similaire,372417,0.855,similar
itinéraire,372354,0.855,itinerary
loups,372253,0.855,wolves
attraper,372207,0.855,to catch
comprenez,372152,0.855,understand
escaliers,372102,0.855,stairs
tracé,372057,0.855,trace
forteresse,372036,0.855,fortress
explicitement,371984,0.855,explicitly
mineur,371939,0.855,minor
calculs,371865,0.855,calculations
bienvenue,371616,0.855,welcome
menées,371541,0.855,carried out
ramène,371527,0.855,brings back
encre,371511,0.855,ink
tribus,371467,0.855,tribes
échéant,371352,0.855,applicable
apprit,371315,0.855,learned
infrastructures,371276,0.855,infrastructure
job,371180,0.855,job
supériorité,371159,0.855,superiority
dialectique,371098,0.855,dialectic
équation,371036,0.855,equation
budgétaire,370583,0.855,budgetary
rappelé,370522,0.855,reminded
demeurer,370474,0.855,remain
balcon,370447,0.855,balcony
penche,370409,0.855,lean
résume,370315,0.855,abstract
conceptions,370296,0.855,designs
seigneurs,370199,0.855,lords
publier,370186,0.855,publish
impuissance,370122,0.855,incapacity
fondamentales,370117,0.855,fundamental
approbation,370078,0.855,approval
revenant,369948,0.855,returning
finalité,369871,0.855,finality
prestation,369790,0.855,benefit
baisser,369639,0.855,to lower
remplie,369525,0.855,filled
inviter,369116,0.855,invite
nœud,368961,0.855,node
refaire,368919,0.855,remake
fixée,368875,0.855,fixed
hurla,368776,0.855,howled
énergies,368551,0.855,energies
Australie,368435,0.855,Australia
fichiers,368348,0.855,files
gants,368085,0.855,gloves
éclairer,368005,0.855,illuminate
subit,367486,0.855,sudden
générosité,367381,0.855,generosity
loisir,367351,0.855,leisure
provient,367340,0.855,comes from
citation,367266,0.855,quote
régulier,367237,0.855,regular
repère,367227,0.855,landmark
échecs,367200,0.855,chess
appuyé,367171,0.855,supported
occidental,367141,0.855,western
allongé,367083,0.855,elongate
complicité,367014,0.855,complicity
précipita,366999,0.856,rushed
sincèrement,366912,0.856,sincerely
ambassade,366873,0.856,embassy
intervalle,366778,0.856,interval
délicatement,366741,0.856,delicately
cendres,366581,0.856,ashes
doté,366573,0.856,endowed
échanger,366467,0.856,swap
vœux,366185,0.856,wishes
adaptée,366166,0.856,adapted
exécutif,366132,0.856,executive
évêques,366095,0.856,bishops
reconnais,365967,0.856,recognize
excuses,365765,0.856,excuses
âgées,365701,0.856,elderly
rapporté,365671,0.856,reported
renouvellement,365564,0.856,renewal
radicale,365536,0.856,radical
encadrement,365402,0.856,framing
fi,365274,0.856,fi
clément,365152,0.856,clement
sérénité,365142,0.856,serenity
poils,365058,0.856,fur
encadré,365057,0.856,framed
spécificité,364971,0.856,specificity
revenue,364951,0.856,income
caresser,364689,0.856,caress
successivement,364529,0.856,successively
bénéficie,364484,0.856,benefits
causer,364400,0.856,cause
temporaire,364384,0.856,temporary
vaguement,364346,0.856,vaguely
portraits,364298,0.856,portraits
vivaient,364227,0.856,lived
emploie,364133,0.856,job
protège,363999,0.856,protected
posent,363643,0.856,pose
pureté,363558,0.856,purity
théoriques,363557,0.856,theoretical
avènement,363552,0.856,advent
redoutable,363542,0.856,formidable
tenus,363476,0.856,held
élégance,363476,0.856,elegance
libéré,363472,0.856,released
mâchoire,363454,0.856,jaw
comprise,363336,0.856,included
pertinence,363289,0.856,relevance
rencontrés,363197,0.856,met
ressource,363118,0.856,resource
bonhomme,363063,0.856,fellow
interprète,363062,0.856,interpreter
réelles,363044,0.856,real
créancier,362949,0.856,creditor
thérapie,362798,0.856,therapy
souhaitez,362777,0.856,wish
considèrent,362527,0.856,consider
colonial,362498,0.856,colonial
dormi,362420,0.856,slept
quantités,362256,0.856,quantities
justification,362167,0.856,justification
causé,362097,0.856,cause
virus,362047,0.856,virus
inconnus,362003,0.856,unknown
plomb,361916,0.856,lead
validité,361893,0.856,validity
expositions,361887,0.856,exhibitions
majeurs,361824,0.856,adults
brume,361799,0.856,haze
stratégiques,361715,0.856,strategic
étonne,361696,0.856,surprised
croiser,361661,0.856,cross
dates,361649,0.856,dates
hébergement,361638,0.856,accommodation
artisans,361542,0.856,artisans
épuisé,361515,0.856,exhausted
hésiter,361480,0.856,hesitate
demeurait,361406,0.856,remained
résurrection,361390,0.856,resurrection
serviteurs,361362,0.856,servants
saluer,361352,0.857,greet
autorise,361288,0.857,authorized
surprendre,361223,0.857,surprise
applicables,361211,0.857,applicable
songer,361207,0.857,think
publie,361195,0.857,publish
hormis,361089,0.857,except
provisions,360843,0.857,groceries
communications,360841,0.857,communications
indiquant,360763,0.857,indicating
vives,360687,0.857,live
chéri,360667,0.857,dear
ponts,360667,0.857,bridges
aimez,360645,0.857,love
élevage,360611,0.857,breeding
adoptée,360448,0.857,adopted
détriment,360439,0.857,detriment
incontournable,360296,0.857,unavoidable
retint,360164,0.857,restrained
amende,360145,0.857,fine
saisons,360139,0.857,seasons
ment,359902,0.857,is lying
dépassé,359896,0.857,outmoded
reprenant,359886,0.857,resuming
pleurs,359758,0.857,tears
entourée,359719,0.857,surrounded
répertoire,359570,0.857,directory
précieuse,359463,0.857,precious
inutiles,359445,0.857,useless
cerf,359153,0.857,stag
accroissement,359012,0.857,increase
chevaliers,358960,0.857,knights
polonais,358826,0.857,polish
déclin,358772,0.857,decline
design,358719,0.857,design
attribuer,358700,0.857,attribute
civiles,358573,0.857,civil
directions,358533,0.857,directions
dan,358359,0.857,dan
obligés,358315,0.857,obliged
amours,358286,0.857,loves
sergent,358271,0.857,sergeant
chimiques,358182,0.857,chemicals
amiral,358151,0.857,admiral
agression,358103,0.857,assault
reproduire,358100,0.857,reproduce
publiés,358081,0.857,published
récent,358049,0.857,recent
contenait,357633,0.857,contained
vols,357619,0.857,flights
éteint,357542,0.857,off
bonnet,357480,0.857,cap
précède,357373,0.857,precedes
isolé,357292,0.857,isolated
amertume,357284,0.857,bitterness
rappelant,357223,0.857,reminding
échantillon,357145,0.857,sample
viendrait,357134,0.857,would come
titulaire,357114,0.857,incumbent
dresser,356973,0.857,to draw up
ennuis,356922,0.857,trouble
béton,356911,0.857,concrete
soulève,356896,0.857,raised
éprouvé,356799,0.857,proven
chêne,356740,0.857,oak
signifier,356602,0.857,mean
réclame,356443,0.857,claims
envahit,356426,0.857,invades
marais,356305,0.857,swamp
défunt,356288,0.857,deceased
souriait,356105,0.857,was smiling
consensus,355997,0.857,consensus
consacre,355997,0.857,devote
réunit,355994,0.857,brings together
imposition,355880,0.857,taxation
demie,355842,0.857,half
insectes,355832,0.857,insects
admirable,355817,0.857,admirable
étrangement,355815,0.857,strangely
affecté,355797,0.858,affected
mariés,355790,0.858,married
parquet,355725,0.858,wooden floor
brusque,355642,0.858,sudden
âgée,355509,0.858,old
solde,355439,0.858,balance
lis,355424,0.858,lily
appuya,355362,0.858,pressed
violation,355214,0.858,breach
illusions,355201,0.858,illusions
ressemblance,355192,0.858,resemblance
exprimé,354772,0.858,express
poil,354743,0.858,hair
amont,354707,0.858,upstream
résultant,354698,0.858,resulting
allées,354643,0.858,aisles
fronça,354354,0.858,frowned
extérieures,354302,0.858,exterior
bronze,354211,0.858,bronze
pardonner,354178,0.858,to forgive
installations,354165,0.858,facilities
banlieue,353999,0.858,suburb
réservés,353903,0.858,reserved
hurler,353659,0.858,to yell
navigation,353646,0.858,navigation
significative,353600,0.858,significant
roues,353568,0.858,wheels
pars,353523,0.858,leave
tendent,353522,0.858,tend
aboutir,353461,0.858,lead
courut,353396,0.858,ran
terribles,353351,0.858,terrible
fatiguée,353189,0.858,tired
impériale,353139,0.858,imperial
assises,353125,0.858,sitting
boissons,353120,0.858,drinks
bourg,353093,0.858,town
souligné,352921,0.858,underline
concile,352846,0.858,council
typique,352774,0.858,typical
débit,352731,0.858,debit
épargne,352703,0.858,saving
observateur,352528,0.858,observer
engagés,352421,0.858,engaged
détourna,352371,0.858,diverted
comique,352289,0.858,comical
tirés,352280,0.858,drawn
actuelles,352036,0.858,current
socialistes,352012,0.858,socialists
syndicat,351987,0.858,union
cachait,351958,0.858,was hiding
valable,351954,0.858,valid
poursuivi,351899,0.858,for follow-up
commerçants,351846,0.858,tradespeople
mystères,351656,0.858,mysteries
sincérité,351643,0.858,sincerity
fournisseurs,351542,0.858,suppliers
déposa,351528,0.858,deposited
indépendants,351488,0.858,independent
faille,351266,0.858,fault
constituant,351260,0.858,component
fabriquer,351234,0.858,manufacture
calendrier,351125,0.858,calendar
investir,351035,0.858,invest
fouet,350970,0.858,whip
irai,350885,0.858,will go
inventé,350693,0.858,invented
recueillir,350614,0.858,collect
spécialité,350292,0.858,speciality
végétation,350279,0.858,vegetation
malin,350247,0.858,clever
apprêtait,350230,0.858,was preparing
intimes,350189,0.858,intimate
dépense,350104,0.858,spent
ressentait,350064,0.858,felt
demeura,349915,0.858,remained
rejoignit,349858,0.858,joined
inventer,349792,0.858,invent
ADN,349775,0.858,DNA
sanglots,349681,0.858,sobs
retiré,349614,0.858,took of
gain,349433,0.859,gain
reviennent,349299,0.859,come back
classement,348979,0.859,ranking
spécialités,348945,0.859,specialties
chic,348864,0.859,chic
adressé,348858,0.859,address
baptême,348796,0.859,baptism
projection,348558,0.859,projection
révolutionnaires,348489,0.859,revolutionaries
divinité,348487,0.859,divinity
animé,348474,0.859,animated
métropole,348436,0.859,metropolis
roux,348345,0.859,ginger
actionnaires,348296,0.859,shareholders
finance,348279,0.859,finance
confie,348220,0.859,entrusts
fraction,348041,0.859,fraction
injuste,348004,0.859,unfair
conformité,347994,0.859,compliance
pêcheurs,347968,0.859,fishermen
acquise,347808,0.859,acquired
penchant,347795,0.859,leaning
garage,347779,0.859,garage
casque,347756,0.859,helmet
contenta,347630,0.859,satisfied
sexuelles,347614,0.859,sexual
brut,347399,0.859,raw
accueilli,347380,0.859,welcomed
merveilleuse,347368,0.859,wonderful
détendre,347313,0.859,loosen
fonctionnaire,347299,0.859,official
plumes,347194,0.859,feathers
négocier,347150,0.859,to negotiate
fermes,347108,0.859,farms
intégré,346967,0.859,integrated
expose,346960,0.859,exposed
travaillant,346906,0.859,working
réveillé,346898,0.859,wake up
manager,346887,0.859,manager
utilisateur,346756,0.859,user
ballon,346749,0.859,ball
infra,346630,0.859,below
souple,346579,0.859,soft
approchait,346383,0.859,was approaching
préoccupation,346250,0.859,concern
amants,346237,0.859,lovers
adressée,346178,0.859,addressed
quinzaine,346040,0.859,fortnight
tarder,345987,0.859,delay
robes,345938,0.859,dresses
attachés,345874,0.859,attached
roue,345858,0.859,wheel
logements,345755,0.859,housing
trésors,345598,0.859,treasures
écrivit,345479,0.859,wrote
ail,345475,0.859,garlic
invasion,345453,0.859,invasion
arrêtés,345286,0.859,arrested
migrants,345277,0.859,immigrants
arrêts,345008,0.859,stops
canons,344969,0.859,cannons
estimé,344906,0.859,valued
carbone,344890,0.859,carbon
grains,344848,0.859,grains
matrice,344811,0.859,matrix
moyennes,344735,0.859,medium
successives,344674,0.859,successive
parlaient,344434,0.859,were talking
habit,344428,0.859,dress
chats,344413,0.859,cats
interdite,344257,0.859,prohibited
caresses,344208,0.859,caresses
éclairé,344151,0.859,enlightened
sire,344131,0.859,sire
abandonne,343904,0.859,abandoned
dynamiques,343834,0.859,dynamic
âgés,343786,0.859,aged
ressent,343718,0.859,feels
Athènes,343658,0.859,Athens
patiente,343570,0.859,patient
vécue,343561,0.859,lived
boucles,343546,0.859,loops
radical,343535,0.859,radical
avançait,343524,0.86,advanced
cuisse,343518,0.86,thigh
précoce,343397,0.86,early
emprunter,343391,0.86,to borrow
caisses,343372,0.86,crates
municipal,343291,0.86,municipal
connaissons,343238,0.86,know
indifférent,343111,0.86,indifferent
commander,343105,0.86,order
âges,343052,0.86,ages
dégage,342881,0.86,clear
dresse,342650,0.86,trained
tranquillité,342644,0.86,tranquility
gentiment,342509,0.86,kindly
collections,342417,0.86,collections
city,342406,0.86,city
battu,342265,0.86,beaten
augmenté,342159,0.86,increase
assemblées,342136,0.86,assemblies
contentieux,342120,0.86,litigation
aires,342111,0.86,areas
appliqué,342040,0.86,applied
endormir,342036,0.86,fall asleep
éclater,342027,0.86,to burst
séduire,341860,0.86,seduce
sachez,341794,0.86,know
bombe,341779,0.86,bomb
tache,341777,0.86,stain
fédéral,341587,0.86,federal
mousse,341516,0.86,mousse
entoure,341459,0.86,surrounded
semblé,341299,0.86,seems
disciplines,341255,0.86,disciplines
chasseur,341183,0.86,hunter
venger,341096,0.86,revenge
coutumes,340894,0.86,customs
élites,340868,0.86,elites
grandir,340809,0.86,growing up
taxes,340770,0.86,taxes
criminelle,340734,0.86,criminal
cavaliers,340729,0.86,riders
livraison,340713,0.86,delivery
contradictoires,340680,0.86,contradictory
berger,340651,0.86,shepherd
visiteur,340584,0.86,visitor
aiguë,340385,0.86,acute
ego,340331,0.86,ego
remords,340118,0.86,remorse
envoyés,340116,0.86,sent
cabane,340032,0.86,hut
manuscrits,339982,0.86,manuscripts
recommencer,339951,0.86,restart
sonne,339933,0.86,rings
socialisme,339863,0.86,socialism
tint,339850,0.86,held
permit,339835,0.86,permitted
aveu,339820,0.86,confession
imposée,339731,0.86,imposed
indépendamment,339660,0.86,independently
ouvertement,339653,0.86,openly
protégée,339633,0.86,protected
idem,339585,0.86,same
différemment,339576,0.86,differently
accessibles,339552,0.86,accessible
vache,339485,0.86,cow
initiation,339416,0.86,initiation
rétablir,339407,0.86,to re-establish
recommandé,339369,0.86,recommended
statues,339173,0.86,statues
globalement,339109,0.86,globally
corriger,338991,0.86,to correct
visée,338980,0.86,aiming
répondant,338856,0.86,answering
rumeur,338836,0.86,rumor
comporter,338830,0.86,include
prononce,338818,0.86,pronounce
gage,338773,0.86,pledge
ignorant,338770,0.86,ignorant
soulever,338716,0.86,raise
drap,338699,0.86,sheet
afficher,338627,0.86,to display
associées,338480,0.86,associated
confirmé,338326,0.86,confirmed
philosophiques,338293,0.86,philosophical
brûlant,338196,0.861,burning
intégrité,338160,0.861,integrity
partenariat,338157,0.861,partnership
effective,338150,0.861,effective
écrites,338098,0.861,written
gardiens,338069,0.861,guardians
initialement,338029,0.861,initially
fixant,337973,0.861,laying down
largeur,337923,0.861,lenght
tunnel,337855,0.861,tunnel
connaissaient,337818,0.861,knew
formelle,337693,0.861,formal
rauque,337641,0.861,hoarse
tube,337471,0.861,tube
sentiers,337452,0.861,trails
hectares,337441,0.861,hectares
formant,337331,0.861,forming
courtes,337312,0.861,short
vérités,337156,0.861,truths
marchant,337139,0.861,walking
affirmé,337070,0.861,affirmed
reçue,337058,0.861,received
nostalgie,337011,0.861,nostalgia
associer,337011,0.861,associate
parenté,336941,0.861,kinship
détenus,336795,0.861,inmates
renseignement,336722,0.861,information
rédigé,336716,0.861,written
extraits,336550,0.861,extracts
descendants,336523,0.861,descendants
perles,336479,0.861,pearls
obscur,336431,0.861,obscure
effroi,336303,0.861,dread
logiciel,336255,0.861,software
adressant,336243,0.861,addressing
finis,336061,0.861,finished
susciter,336060,0.861,to stimulate
judiciaires,335993,0.861,judicial
délire,335946,0.861,delirium
