ngram,freq,cumshare,en
明年,5278,0.876,next year
英镑,5275,0.876,GBP
阻止,5273,0.876,prevent
动漫,5273,0.876,cartoon
带着,5271,0.876,with
征服,5270,0.876,conquer
过多,5268,0.876,excessive
迅猛,5268,0.876,swift
稳定性,5263,0.876,stability
副主席,5262,0.876,Vice-President
津,5261,0.876,Tianjin
紧缩,5258,0.876,crunch
红色,5253,0.876,red
延安,5251,0.876,Yan'an
每月,5250,0.876,per month
贴近,5247,0.876,close
倾销,5245,0.876,dumping
救,5242,0.876,save
哪个,5239,0.876,which
低收入,5236,0.876,low income
立案,5235,0.876,file a case
为止,5232,0.877,until
施加,5231,0.877,impose
气体,5231,0.877,gas
级别,5229,0.877,level
都市,5227,0.877,city
家具,5224,0.877,furniture
以色列,5223,0.877,Israel
奥,5222,0.877,oh
密集,5221,0.877,dense
发射,5221,0.877,emission
充足,5220,0.877,adequate
仓库,5220,0.877,storehouse
责任感,5218,0.877,sense of responsibility
放宽,5218,0.877,relax
误差,5217,0.877,error
考验,5217,0.877,test
而来,5216,0.877,come
美洲,5214,0.877,America
兰,5214,0.877,orchid
倒闭,5211,0.877,collapse
模块,5210,0.877,module
最小,5210,0.877,minimum
偏,5209,0.877,partial
换言之,5209,0.877,in other words
压制,5206,0.877,suppress
塞,5206,0.877,stuffed
留学生,5203,0.877,international students
返,5203,0.877,return
保费,5201,0.877,premium
另一方,5200,0.877,the other party
孙中山,5198,0.877,Sun Yat-sen
券,5198,0.877,coupon
投产,5194,0.877,put into production
特质,5187,0.877,trait
投机,5186,0.877,speculation
孤独,5185,0.877,lonely
诉,5184,0.877,v.
查询,5183,0.877,Inquire
分化,5180,0.877,differentiate
回避,5179,0.877,avoid
过错,5178,0.878,fault
租金,5176,0.878,rent
首届,5167,0.878,the first
量刑,5165,0.878,Sentencing
爱因斯坦,5164,0.878,Einstein
财力,5162,0.878,financial resources
候,5158,0.878,wait
家人,5155,0.878,family
各市,5155,0.878,cities
草,5153,0.878,grass
选民,5153,0.878,voter
声誉,5153,0.878,reputation
无偿,5152,0.878,free of charge
询问,5152,0.878,ask
归结,5150,0.878,boil down
墨西哥,5149,0.878,Mexico
归属,5147,0.878,belong
概述,5145,0.878,overview
块,5144,0.878,piece
这段,5143,0.878,this paragraph
苦,5143,0.878,bitter
歩,5138,0.878,walk
五条,5136,0.878,Gojo
欧元,5136,0.878,EUR
苏州,5136,0.878,Suzhou
紧紧,5132,0.878,tightly
障,5131,0.878,barrier
自由主义,5131,0.878,liberalism
文书,5129,0.878,paperwork
纤维,5129,0.878,fiber
登陆,5128,0.878,login
期内,5127,0.878,period
爸爸,5127,0.878,dad
冷战,5126,0.878,cold war
购置,5125,0.878,purchase
专栏,5124,0.878,column
乏,5122,0.878,lack
救援,5121,0.878,rescue
随意,5120,0.878,random
暗示,5117,0.878,hint
物业,5117,0.878,property
阿根廷,5117,0.878,Argentina
句话,5113,0.879,sentence
无关,5110,0.879,irrelevant
判,5109,0.879,sentence
称之为,5109,0.879,call it
荣获,5103,0.879,won
汇,5101,0.879,exchange
高等学校,5100,0.879,high school
审理,5100,0.879,trial
要是,5098,0.879,if
剥夺,5096,0.879,deprivation
辩,5095,0.879,debate
源于,5091,0.879,originate from
是非,5088,0.879,right and wrong
密度,5087,0.879,density
温家宝,5087,0.879,Wen Jiabao
吸取,5087,0.879,draw
储存,5086,0.879,store
输,5086,0.879,lose
圆满,5083,0.879,complete
填写,5078,0.879,fill in
新鲜,5078,0.879,fresh
一句话,5074,0.879,a sentence
后续,5073,0.879,follow-up
不妨,5073,0.879,might as well
首相,5073,0.879,prime minister
淤,5073,0.879,silt
特大,5071,0.879,extra large
命名,5070,0.879,name
宽容,5069,0.879,tolerant
损益,5069,0.879,profit and loss
宣,5069,0.879,announce
庭,5065,0.879,court
刘,5064,0.879,Liu
当下,5063,0.879,present
多年来,5062,0.879,over the years
杂,5061,0.879,miscellaneous
挑选,5061,0.879,pick
超市,5061,0.879,supermarket
商品房,5060,0.879,commercial housing
房间,5059,0.879,room
序列,5059,0.879,sequence
常委会,5057,0.88,standing committee
随之,5054,0.88,followed by
易于,5052,0.88,easy
得很,5050,0.88,very
定量,5047,0.88,quantitative
旨在,5047,0.88,aimed at
绘画,5046,0.88,painting
定性,5046,0.88,qualitative
共计,5045,0.88,total
带头,5045,0.88,take the lead
浮动,5043,0.88,float
税金,5041,0.88,tax
节日,5041,0.88,festival
第十,5039,0.88,tenth
那就,5037,0.88,then
战后,5037,0.88,post war
多样化,5036,0.88,diversification
外在,5034,0.88,external
获奖,5033,0.88,award
感染,5033,0.88,infect
手术,5033,0.88,operation
博览会,5032,0.88,exposition
硬,5031,0.88,hard
中层,5030,0.88,middle layer
剧本,5030,0.88,script
一路,5026,0.88,all the way
生活方式,5026,0.88,lifestyle
勘查,5025,0.88,exploration
惠,5023,0.88,benefit
孤立,5023,0.88,isolated
教育部,5022,0.88,Ministry of Education
奉献,5021,0.88,dedication
全新,5014,0.88,brand new
购买力,5011,0.88,purchasing power
局势,5007,0.88,situation
借贷,5006,0.88,loan
岛内,5004,0.88,island
高峰,5003,0.88,peak
叶,5001,0.88,leaf
树,4999,0.88,tree
与之,4999,0.88,with
评为,4996,0.88,rated
兵团,4994,0.88,corps
宁,4994,0.881,rather
会展,4993,0.881,exhibition
不大,4991,0.881,not big
第八,4990,0.881,eighth
人民出版社,4990,0.881,People's Publishing House
自治州,4988,0.881,Autonomous Prefecture
为何,4988,0.881,why
达标,4988,0.881,up to standard
私有,4987,0.881,private
加深,4986,0.881,deepen
学员,4986,0.881,trainees
场地,4985,0.881,site
中型,4983,0.881,medium
竞,4979,0.881,compete
国共,4979,0.881,Kuomintang
人家,4978,0.881,people
察,4975,0.881,check
证券市场,4972,0.881,stock market
概况,4972,0.881,overview
看作,4972,0.881,see as
叫做,4970,0.881,called
成员国,4970,0.881,Member States
应聘,4969,0.881,apply
启发,4967,0.881,inspired
该项,4965,0.881,this item
努,4965,0.881,Nu
理,4965,0.881,reason
看成,4965,0.881,regarded as
森,4962,0.881,Mori
谈到,4961,0.881,talking about
较小,4958,0.881,smaller
术语,4957,0.881,the term
佳,4956,0.881,good
缅甸,4952,0.881,Myanmar
难得,4951,0.881,rare
固体,4951,0.881,solid
长江,4949,0.881,Yangtze
脆弱,4949,0.881,fragile
感性,4947,0.881,perceptual
月初,4946,0.881,the beginning of the month
友,4945,0.881,friend
华东,4944,0.881,East China
母,4944,0.882,mother
研讨会,4944,0.882,seminar
必定,4942,0.882,must
关怀,4942,0.882,care
办案,4939,0.882,handling a case
货运,4938,0.882,freight
电价,4937,0.882,electricity price
地下,4936,0.882,underground
股市,4931,0.882,stock market
家属,4930,0.882,family
竞争对手,4928,0.882,competitor
核武器,4927,0.882,nuclear weapons
索,4927,0.882,Sow
交际,4925,0.882,communication
搜索,4924,0.882,search
艾滋病,4923,0.882,AIDS
现存,4921,0.882,existing
话说,4921,0.882,say
严谨,4920,0.882,rigorous
大气,4920,0.882,atmosphere
田,4919,0.882,field
对外贸易,4919,0.882,foreign trade
交给,4918,0.882,hand over
扭转,4918,0.882,twist
百姓,4917,0.882,common people
良,4916,0.882,good
郊区,4916,0.882,suburbs
景观,4914,0.882,landscape
大师,4913,0.882,Grandmaster
观测,4910,0.882,observation
挂牌,4910,0.882,listed
码,4909,0.882,code
红军,4909,0.882,Red Army
泰国,4908,0.882,Thailand
温度,4908,0.882,temperature
通行,4907,0.882,pass
爱好,4904,0.882,Hobby
夫妻,4902,0.882,couple
地图,4898,0.882,map
知名度,4897,0.882,reputation
此次,4894,0.882,this time
年均,4893,0.882,annual average
军阀,4892,0.882,warlord
焦点,4891,0.882,focus
悲剧,4890,0.883,tragedy
汕,4890,0.883,Shantou
下达,4888,0.883,order
天气,4888,0.883,weather
立项,4887,0.883,project
绝大多数,4885,0.883,the vast majority
迹象,4884,0.883,sign
十字,4880,0.883,cross
访谈,4879,0.883,interview
十九,4874,0.883,nineteen
只会,4872,0.883,only
可怕,4871,0.883,horrible
中关村,4870,0.883,Zhongguancun
突发,4868,0.883,burst
口岸,4866,0.883,port
饮食,4866,0.883,diet
包容,4866,0.883,tolerate
当初,4864,0.883,at first
敢于,4864,0.883,dare
武,4861,0.883,Wu
美联储,4861,0.883,fed
暨,4860,0.883,cum
联想,4859,0.883,Lenovo
东南,4858,0.883,southeast
税费,4858,0.883,taxes
实习,4858,0.883,practice
迫使,4857,0.883,force
爆炸,4857,0.883,explode
这场,4857,0.883,this
女子,4857,0.883,woman
清算,4852,0.883,liquidate
很强,4848,0.883,very strong
首脑,4848,0.883,summit
一般来说,4844,0.883,generally speaking
随机,4842,0.883,random
同等,4842,0.883,equal
古老,4842,0.883,ancient
纪录,4840,0.883,record
法庭,4839,0.883,court
发育,4838,0.883,development
幻想,4835,0.883,fantasy
养成,4834,0.883,cultivate
反恐,4834,0.883,Anti-terrorism
致富,4834,0.884,get rich
实质性,4831,0.884,substantive
一道,4829,0.884,together
董事长,4828,0.884,chairman
麻烦,4826,0.884,trouble
备忘录,4823,0.884,memorandum
同盟,4822,0.884,alliance
偏差,4822,0.884,deviation
惩治,4819,0.884,punish
要做,4817,0.884,to do
折扣,4816,0.884,discount
止,4816,0.884,end
熟练,4816,0.884,skilled
皇帝,4814,0.884,emperor
景,4813,0.884,scene
眼,4812,0.884,eye
汉字,4810,0.884,Chinese character
鱼,4810,0.884,fish
龙,4809,0.884,dragon
觉悟,4804,0.884,consciousness
图像,4804,0.884,image
莫斯科,4802,0.884,Moscow
市长,4802,0.884,mayor
这部,4802,0.884,this
束缚,4800,0.884,bondage
贝尔,4798,0.884,bell
四川省,4795,0.884,Sichuan Province
强迫,4794,0.884,force
情境,4791,0.884,situation
故意,4790,0.884,deliberately
新西兰,4789,0.884,new Zealand
暴露,4789,0.884,exposed
务工,4789,0.884,migrant workers
核准,4789,0.884,approved
所有人,4788,0.884,everyone
风俗,4788,0.884,custom
奇怪,4787,0.884,strangeness
释,4786,0.884,release
订单,4781,0.884,order
掀起,4780,0.884,set off
洲,4778,0.884,continent
榜样,4778,0.884,example
职员,4777,0.884,staff
执着,4777,0.884,Perseverance
不合理,4777,0.884,unreasonable
饲料,4775,0.885,feed
力图,4770,0.885,try hard
土壤,4769,0.885,soil
明天,4769,0.885,tomorrow
监狱,4769,0.885,prison
自律,4769,0.885,self-discipline
文教,4766,0.885,culture and education
政治局,4765,0.885,Politburo
制衡,4765,0.885,check and balance
柏林,4765,0.885,Berlin
通俗,4763,0.885,popular
尊敬,4762,0.885,respect
有趣,4758,0.885,interesting
次数,4755,0.885,frequency
有形,4755,0.885,tangible
专注,4754,0.885,focus
直属,4753,0.885,directly
去世,4752,0.885,passed away
温,4750,0.885,temperature
顺,4749,0.885,Shun
党中央,4746,0.885,Party Central Committee
提名,4746,0.885,nominate
笑,4746,0.885,laugh
标签,4745,0.885,label
集合,4745,0.885,gather
座谈,4744,0.885,symposium
慢慢,4744,0.885,slowly
大地,4742,0.885,the earth
零件,4742,0.885,components
现价,4741,0.885,current price
概,4741,0.885,probably
自发,4741,0.885,spontaneous
成败,4740,0.885,success or failure
引用,4739,0.885,quote
陈述,4739,0.885,statement
颜色,4735,0.885,color
听众,4735,0.885,audience
上海市,4734,0.885,Shanghai
细则,4733,0.885,rules
借方,4733,0.885,debit
胡,4732,0.885,hu
万千,4731,0.885,thousands
辅导,4731,0.885,counseling
扩建,4730,0.885,expand
勘探,4729,0.886,exploration
移植,4727,0.886,transplant
寻,4726,0.886,searching
川,4724,0.886,Sichuan
浪漫,4723,0.886,romantic
日军,4720,0.886,Japanese Army
实地,4717,0.886,field
直至,4716,0.886,until
为首,4716,0.886,headed by
辩论,4714,0.886,debate
实业,4710,0.886,industry
造就,4709,0.886,bring up
有害,4707,0.886,harmful
症,4702,0.886,disease
固有,4699,0.886,inherent
长久,4698,0.886,long
尽力,4697,0.886,try your best
建筑物,4696,0.886,building
趋,4696,0.886,trend
戏,4693,0.886,play
贷方,4691,0.886,lender
无效,4691,0.886,invalid
诚实,4691,0.886,honest
走上,4689,0.886,go up
清醒,4689,0.886,wide awake
酒,4688,0.886,liquor
倾听,4688,0.886,listen
合资,4688,0.886,joint venture
附录,4688,0.886,appendix
参数,4688,0.886,parameter
接入,4684,0.886,access
今日,4684,0.886,today
最优,4682,0.886,optimal
跟着,4682,0.886,follow
编号,4681,0.886,Numbering
艺,4681,0.886,art
公积,4678,0.886,accumulation
受灾,4678,0.886,affected
贯穿,4677,0.886,run through
缘,4674,0.886,edge
词汇,4673,0.886,vocabulary
视察,4672,0.886,inspect
致使,4671,0.886,cause
丝毫,4670,0.886,slightest
法令,4669,0.886,decree
侵害,4667,0.886,infringe
此类,4666,0.887,such
民办,4665,0.887,private
平凡,4665,0.887,ordinary
怕,4664,0.887,afraid
时段,4662,0.887,period
穆斯林,4662,0.887,Muslim
困,4661,0.887,Sleepy
先行,4659,0.887,first
航运,4658,0.887,shipping
指责,4656,0.887,accuse
设法,4654,0.887,try
剧烈,4654,0.887,severe
派出,4653,0.887,send
见到,4653,0.887,see
材,4645,0.887,material
停,4643,0.887,stop
标的,4642,0.887,target
审慎,4642,0.887,careful
限于,4642,0.887,limited to
表格,4641,0.887,sheet
守,4640,0.887,Shou
科普,4637,0.887,popular science
外包,4636,0.887,outsourcing
瑞士,4634,0.887,Switzerland
构造,4634,0.887,structure
诺,4632,0.887,promise
初始,4632,0.887,initial
见解,4632,0.887,opinion
便宜,4632,0.887,cheap
广度,4631,0.887,breadth
很大程度上,4631,0.887,largely
参与者,4630,0.887,participant
不仅仅是,4626,0.887,not only
每人,4622,0.887,per person
月末,4622,0.887,end of month
哈佛,4621,0.887,Harvard
监事会,4621,0.887,Supervisory Board
采集,4621,0.887,collection
两人,4620,0.887,two people
建材,4619,0.887,building materials
透明,4619,0.887,transparent
得多,4619,0.887,much
似,4616,0.887,like
额外,4615,0.887,additional
托管,4615,0.887,hosting
夏,4615,0.888,summer
参政,4615,0.888,participate in politics
感受到,4615,0.888,feel
革新,4614,0.888,innovation
地主,4612,0.888,landlord
办公厅,4608,0.888,office
稳妥,4606,0.888,safe
大幅度,4606,0.888,substantially
本体,4604,0.888,ontology
税制,4602,0.888,tax system
冶炼,4601,0.888,smelting
幸运,4601,0.888,lucky
健身,4597,0.888,fitness
美学,4595,0.888,aesthetics
即可,4593,0.888,just
据说,4592,0.888,it is said
廉价,4592,0.888,cheap
军区,4591,0.888,military region
延,4590,0.888,extend
盘,4590,0.888,plate
业余,4589,0.888,amateur
一线,4588,0.888,first line
再度,4586,0.888,once again
为人,4586,0.888,be human
透露,4585,0.888,disclose
功利,4583,0.888,utilitarian
讲述,4583,0.888,tell
地铁,4583,0.888,subway
原先,4577,0.888,original
代理人,4574,0.888,agent
挑,4572,0.888,pick
焦虑,4571,0.888,anxiety
争夺,4571,0.888,scramble
以至,4570,0.888,even
住户,4569,0.888,household
吸引力,4569,0.888,attractive
常态,4569,0.888,normal
不对,4568,0.888,wrong
分销,4567,0.888,distribution
参谋,4565,0.888,staff
率为,4565,0.888,rate
既定,4564,0.888,established
三级,4562,0.888,level 3
支柱,4562,0.888,pillar
集团公司,4559,0.888,group company
计提,4556,0.888,accrual
指向,4554,0.888,direction
契机,4552,0.889,opportunity
终结,4551,0.889,end
出色,4550,0.889,outstanding
提起,4547,0.889,bring up
击,4547,0.889,hit
菲,4546,0.889,Philippines
前列,4542,0.889,front row
机电,4541,0.889,Electromechanical
兼顾,4540,0.889,take into account
助理,4539,0.889,assistant
欲,4539,0.889,want
预定,4535,0.889,reserve
宁波,4532,0.889,Ningbo
竟然,4531,0.889,it turns out
德军,4531,0.889,German Army
投保,4531,0.889,Insure
油气,4530,0.889,oil and gas
版本,4530,0.889,version
秘书长,4529,0.889,Secretary General
开幕,4523,0.889,opening
致力于,4520,0.889,committed to
讲座,4520,0.889,lecture
宽,4519,0.889,width
盖,4517,0.889,cover
测评,4517,0.889,evaluation
中央政府,4517,0.889,central government
同类,4512,0.889,similar
为其,4511,0.889,for it
都很,4511,0.889,very
瓦特,4510,0.889,watt
摆,4509,0.889,put
战线,4509,0.889,front
伤亡,4509,0.889,casualties
崇高,4509,0.889,sublime
宣告,4508,0.889,declare
图片,4508,0.889,picture
一定时期内,4508,0.889,within a certain period of time
奇,4507,0.889,strange
声称,4505,0.889,claim
急,4505,0.889,urgent
南海,4504,0.889,South China Sea
告知,4500,0.889,inform
方法论,4499,0.889,methodology
譬如,4498,0.889,for example
追溯,4497,0.889,trace back
投向,4497,0.889,cast toward
损,4497,0.889,damage
农场,4495,0.89,farm
颁发,4495,0.89,issue
共建,4494,0.89,Co-construction
街,4492,0.89,street
合法性,4491,0.89,legality
只不过,4490,0.89,only
估,4490,0.89,estimate
大臣,4489,0.89,minister
渐渐,4488,0.89,gradually
一笔,4486,0.89,one stroke
毁灭,4484,0.89,destroy
发改委,4484,0.89,Development and Reform Commission
寿命,4482,0.89,life
被迫,4481,0.89,forced
老百姓,4480,0.89,common people
演习,4479,0.89,exercise
信徒,4478,0.89,believer
双向,4478,0.89,two-way
刊物,4478,0.89,publication
一味,4476,0.89,blindly
下滑,4475,0.89,slip
苹果,4471,0.89,apple
新生,4471,0.89,newborn
奖金,4470,0.89,bonus
萎缩,4468,0.89,shrink
礼仪,4467,0.89,etiquette
实务,4467,0.89,practice
理论上,4466,0.89,theoretically
关闭,4464,0.89,closure
获利,4464,0.89,profit
党政,4464,0.89,party and government
本性,4462,0.89,nature
烈,4459,0.89,strong
轻易,4458,0.89,easily
宝,4458,0.89,precious
命题,4456,0.89,proposition
县委,4455,0.89,County Party Committee
一一,4455,0.89,all
谋划,4454,0.89,plan
量化,4453,0.89,quantify
旅客,4451,0.89,traveler
独立性,4449,0.89,independence
坐,4446,0.89,sit
纪检,4445,0.89,discipline inspection
台海,4444,0.89,Taiwan Strait
天主教,4443,0.89,Catholic
纪委,4442,0.89,Disciplinary Committee
三十,4440,0.891,thirty
楼,4440,0.891,building
镜头,4439,0.891,lens
掩盖,4438,0.891,cover
北部,4438,0.891,northern
代表性,4436,0.891,representative
年级,4434,0.891,grade
坡,4432,0.891,slope
危,4428,0.891,dangerous
瓦斯,4428,0.891,gas
一百,4425,0.891,one hundred
十三,4423,0.891,thirteen
低保,4423,0.891,Dibao
所做,4422,0.891,made
搜集,4422,0.891,collect
宣教,4422,0.891,mission
终身,4421,0.891,lifelong
衣服,4420,0.891,clothing
日趋,4420,0.891,increasingly
奥地利,4419,0.891,Austria
募集,4418,0.891,raise
贬值,4417,0.891,depreciate
人心,4417,0.891,people's hearts
快捷,4416,0.891,fast
穿,4416,0.891,put on
分成,4413,0.891,divided into
不见,4412,0.891,not see
无须,4412,0.891,no need
节省,4412,0.891,save
要点,4411,0.891,gist
而又,4409,0.891,and
复合,4404,0.891,complex
变为,4401,0.891,become
公元,4399,0.891,A.D.
泽,4399,0.891,Ze
候选人,4398,0.891,candidate
含量,4398,0.891,content
自然资源,4398,0.891,natural resources
赫,4397,0.891,he
短信,4396,0.891,short message
上报,4395,0.891,report
何种,4395,0.891,what kind
永久,4394,0.891,permanent
逆差,4393,0.891,deficit
安徽,4392,0.891,Anhui
南部,4391,0.891,south
籍,4391,0.891,membership
日常生活,4389,0.891,everyday life
有意,4388,0.892,intentionally
核实,4387,0.892,verify
肯,4386,0.892,ken
世人,4385,0.892,the world
博客,4384,0.892,blog
月球,4384,0.892,moon
商场,4382,0.892,shopping mall
重申,4382,0.892,reiterate
为期,4382,0.892,for a period of time
生产能力,4378,0.892,production capacity
减灾,4376,0.892,disaster mitigation
给出,4374,0.892,give
缔约,4374,0.892,contract
崩溃,4374,0.892,collapse
不安,4372,0.892,disturbed
造纸,4371,0.892,papermaking
抵抗,4371,0.892,resistance
决定性,4366,0.892,decisive
占比,4363,0.892,proportion
一支,4360,0.892,one
女士,4358,0.892,miss
货款,4356,0.892,payment
王国,4356,0.892,kingdom
军委,4355,0.892,Military Commission
回家,4355,0.892,go home
杠杆,4354,0.892,lever
外币,4353,0.892,foreign currency
误解,4353,0.892,misunderstanding
必将,4351,0.892,will surely
有价值,4350,0.892,valuable
奇迹,4348,0.892,miracle
倾向于,4347,0.892,tend to
聚焦,4347,0.892,focus
学费,4344,0.892,tuition fee
弹,4343,0.892,bomb
导师,4343,0.892,tutor
房产,4342,0.892,real estate
廉政,4342,0.892,clean government
播,4340,0.892,broadcast
服务器,4339,0.892,server
脱,4338,0.892,take off
弱点,4338,0.892,weakness
得不到,4337,0.892,can't get
康德,4337,0.892,Kant
希,4335,0.892,hope
秀,4335,0.892,show
入境,4334,0.892,entry
改良,4333,0.892,improve
样子,4331,0.892,look
杨,4331,0.893,young
相符,4329,0.893,match
万物,4329,0.893,all things
不可避免,4328,0.893,inevitable
水准,4325,0.893,level
从未,4323,0.893,never
外语,4321,0.893,foreign language
自杀,4320,0.893,suicide
处境,4320,0.893,situation
背离,4319,0.893,deviate
瑞典,4318,0.893,Sweden
摘要,4318,0.893,summary
悠久,4318,0.893,long
户数,4317,0.893,number of households
亮点,4316,0.893,highlights
岸,4315,0.893,shore
有偿,4315,0.893,paid
翻,4315,0.893,turn
外观,4313,0.893,exterior
横向,4312,0.893,horizontal
记住,4311,0.893,remember
固,4311,0.893,solid
电报,4311,0.893,telegraph
舞蹈,4310,0.893,dance
几天,4302,0.893,a few days
贫穷,4301,0.893,poverty
遭,4301,0.893,suffered
滥用,4301,0.893,abuse
种子,4301,0.893,seed
不当,4298,0.893,improper
提示,4298,0.893,hint
混,4297,0.893,mix
房地产业,4295,0.893,real estate
侧重,4295,0.893,focus
进取,4294,0.893,enterprising
扩散,4293,0.893,diffusion
油价,4293,0.893,oil price
净利润,4293,0.893,net profit
航,4292,0.893,sail
决不,4292,0.893,never
拿出,4292,0.893,take out
哲学家,4292,0.893,philosopher
更深,4291,0.893,deeper
并重,4291,0.893,equal emphasis
赞助,4290,0.893,sponsor
录用,4288,0.893,hire
有时候,4287,0.893,sometimes
光明,4286,0.893,bright
灌溉,4286,0.893,irrigation
十四,4283,0.894,fourteen
谋,4279,0.894,seek
清查,4277,0.894,inventory
手法,4277,0.894,method
净值,4276,0.894,net worth
潮,4276,0.894,tide
发掘,4275,0.894,excavate
惟一,4274,0.894,the only
注意到,4274,0.894,notice
抽,4273,0.894,smoke
路上,4273,0.894,on the road
特许,4272,0.894,Chartered
机械化,4270,0.894,mechanization
四大,4270,0.894,Big Four
一带,4268,0.894,area
不一定,4268,0.894,uncertain
齐,4267,0.894,together
大选,4267,0.894,general election
颇,4265,0.894,quite
著作权,4265,0.894,copyright
不成,4263,0.894,fail
秘,4260,0.894,secret
起义,4258,0.894,uprising
缩短,4258,0.894,shorten
文化遗产,4258,0.894,cultural heritage
对口,4257,0.894,counterpart
只好,4257,0.894,had to
吃饭,4257,0.894,have a meal
谴责,4256,0.894,condemn
父,4253,0.894,father
借口,4251,0.894,excuse
忙,4250,0.894,busy
冲,4249,0.894,rush
势头,4245,0.894,momentum
因子,4245,0.894,factor
创造力,4244,0.894,creativity
讲究,4244,0.894,pay attention to
应交,4244,0.894,due
伤,4243,0.894,hurt
斗,4239,0.894,fight
影院,4238,0.894,cinema
自有,4238,0.894,own
语文,4237,0.894,language
学报,4237,0.894,journal
箅,4237,0.894,grates
诊断,4236,0.894,diagnosis
愤怒,4234,0.894,anger
出身,4233,0.894,origin
懂,4232,0.894,understand
星期,4231,0.894,week
洋,4230,0.895,foreign
再现,4229,0.895,reproduce
设有,4229,0.895,with
低迷,4228,0.895,downturn
劳工,4228,0.895,labor
公斤,4228,0.895,Kilogram
警告,4223,0.895,warn
哈,4223,0.895,what
操纵,4223,0.895,manipulate
招收,4222,0.895,recruit
老龄,4222,0.895,old age
书写,4221,0.895,write
真相,4220,0.895,the truth
替,4219,0.895,for
发扬,4217,0.895,carry forward
阿拉伯,4216,0.895,Arab
耐心,4214,0.895,patience
可行性,4214,0.895,feasibility
一律,4214,0.895,always
到处,4212,0.895,everywhere
外国人,4212,0.895,foreigner
结转,4211,0.895,carry over
拨款,4211,0.895,grant
制度化,4210,0.895,institutionalized
指令,4210,0.895,instruction
可靠性,4210,0.895,reliability
多人,4207,0.895,multiple people
总会,4206,0.895,general meeting
总书记,4204,0.895,General Secretary
核查,4203,0.895,check
子公司,4203,0.895,subsidiary
河北省,4201,0.895,Hebei Province
小姐,4201,0.895,miss
倾斜,4198,0.895,tilt
十一届,4197,0.895,Eleventh
遗憾,4197,0.895,pity
抛弃,4196,0.895,abandon
智利,4195,0.895,chile
陆续,4194,0.895,successively
鸦片,4190,0.895,opium
返回,4189,0.895,return
指引,4187,0.895,guide
利害,4186,0.895,interest
画面,4186,0.895,picture
会长,4184,0.895,president
风气,4184,0.895,atmosphere
不平等,4184,0.895,inequality
谈论,4184,0.895,talk
附属,4184,0.895,attached
群岛,4182,0.895,archipelago
本原,4181,0.895,primitive
梳理,4180,0.896,comb
累,4179,0.896,tired
封,4178,0.896,seal up
符,4176,0.896,symbol
钢材,4174,0.896,steel
演进,4170,0.896,evolution
亲切,4170,0.896,kind
转轨,4168,0.896,transition
顺应,4167,0.896,adapt
永,4167,0.896,forever
蕴含,4165,0.896,contain
高涨,4163,0.896,high
牛,4163,0.896,cattle
可用,4162,0.896,available
说道,4161,0.896,said
居于,4161,0.896,live in
拓宽,4161,0.896,widen
折,4160,0.896,fold
必然性,4159,0.896,inevitability
海尔,4159,0.896,Haier
凸显,4158,0.896,highlight
事后,4157,0.896,afterwards
实事,4156,0.896,facts
哈尔滨,4156,0.896,Harbin
埃,4155,0.896,Egypt
茨,4155,0.896,Ci
最基本,4154,0.896,the most basic
多方面,4153,0.896,many aspects
双赢,4153,0.896,win-win
和解,4152,0.896,reconciliation
销售额,4150,0.896,sales
题目,4149,0.896,topic
人与人,4147,0.896,person to person
演绎,4147,0.896,deduce
终极,4146,0.896,ultimate
泰,4144,0.896,Thai
邮,4142,0.896,mail
数目,4141,0.896,number
储量,4141,0.896,reserves
探测,4136,0.896,detect
以免,4135,0.896,so as not to
学家,4134,0.896,scientist
热力,4133,0.896,heat
好好,4131,0.896,well
政法,4129,0.896,politics and law
搭建,4123,0.896,build
颠覆,4123,0.896,subversion
春,4121,0.896,spring
录取,4120,0.896,admission
戴,4119,0.896,wore
所作,4119,0.896,made
注意力,4118,0.897,attention
债务人,4118,0.897,debtor
葡萄牙,4118,0.897,Portugal
呼声,4117,0.897,voice
报复,4116,0.897,revenge
毒品,4115,0.897,poison
编码,4111,0.897,coding
内阁,4110,0.897,cabinet
还应,4110,0.897,should also
提炼,4109,0.897,refining
私募,4109,0.897,private placement
敢,4109,0.897,dare
趋于,4109,0.897,tend to
大使,4108,0.897,ambassador
扭曲,4104,0.897,distortion
党派,4103,0.897,partisan
长时间,4102,0.897,long time
应从,4100,0.897,should be from
可知,4100,0.897,know
素养,4098,0.897,literacy
激,4097,0.897,excited
社会学,4097,0.897,sociology
战斗力,4096,0.897,combat power
层级,4095,0.897,hierarchy
实训,4094,0.897,training
小事,4092,0.897,little things
多样性,4091,0.897,diversity
主要原因,4090,0.897,main reason
一只,4090,0.897,one
传授,4088,0.897,teach
日程,4085,0.897,schedule
坦克,4085,0.897,tank
可比,4084,0.897,comparable
千米,4081,0.897,km
其间,4079,0.897,in the meantime
收款,4079,0.897,collection
蒙,4076,0.897,Mongolian
废除,4070,0.897,abolition
事宜,4070,0.897,matter
银行业,4069,0.897,banking
参保,4068,0.897,insured
见表,4067,0.897,see table
专政,4067,0.897,dictatorship
讨,4062,0.897,discuss
判处,4061,0.897,sentenced
征集,4060,0.897,Solicitation
至此,4059,0.897,so far
威,4057,0.897,Wei
规格,4053,0.897,specification
遥,4052,0.897,remote
入手,4052,0.897,start
移交,4051,0.897,transfer
